GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16
Id,Id2,Geography,Estimate; Total:,Estimate; Total: - 12:00 a.m. to 4:59 a.m.,Estimate; Total: - 5:00 a.m. to 5:29 a.m.,Estimate; Total: - 5:30 a.m. to 5:59 a.m.,Estimate; Total: - 6:00 a.m. to 6:29 a.m.,Estimate; Total: - 6:30 a.m. to 6:59 a.m.,Estimate; Total: - 7:00 a.m. to 7:29 a.m.,Estimate; Total: - 7:30 a.m. to 7:59 a.m.,Estimate; Total: - 8:00 a.m. to 8:29 a.m.,Estimate; Total: - 8:30 a.m. to 8:59 a.m.,Estimate; Total: - 9:00 a.m. to 9:59 a.m.,Estimate; Total: - 10:00 a.m. to 10:59 a.m.,Estimate; Total: - 11:00 a.m. to 11:59 a.m.,Estimate; Total: - 12:00 p.m. to 3:59 p.m.,Estimate; Total: - 4:00 p.m. to 11:59 p.m.
8600000US01242,01242,ZCTA5 01242,218,0,0,17,0,16,1,40,22,33,89,0,0,0,0
8600000US01243,01243,ZCTA5 01243,216,0,16,10,46,17,33,25,10,10,8,27,0,7,7
8600000US01244,01244,ZCTA5 01244,38,0,0,0,0,0,19,0,4,0,15,0,0,0,0
8600000US01245,01245,ZCTA5 01245,365,3,0,28,10,30,71,93,39,20,31,25,4,8,3
8600000US01247,01247,ZCTA5 01247,6798,202,138,280,541,624,791,965,688,505,340,311,134,747,532
8600000US01253,01253,ZCTA5 01253,337,10,0,10,55,34,52,85,15,29,3,0,12,12,20
8600000US01254,01254,ZCTA5 01254,408,0,0,6,39,33,65,24,125,17,47,23,5,13,11
8600000US01255,01255,ZCTA5 01255,356,9,14,28,64,66,45,16,30,23,15,3,1,13,29
8600000US01256,01256,ZCTA5 01256,375,22,18,33,66,21,51,49,32,14,3,22,0,22,22
8600000US01257,01257,ZCTA5 01257,954,17,13,41,12,118,95,233,70,74,101,33,17,77,53
8600000US01258,01258,ZCTA5 01258,154,0,0,0,19,14,28,23,28,8,4,3,3,11,13
8600000US01259,01259,ZCTA5 01259,225,0,4,0,39,23,32,42,28,8,7,10,3,25,4
8600000US01260,01260,ZCTA5 01260,227,0,21,0,0,4,15,103,10,44,20,0,0,10,0
8600000US01262,01262,ZCTA5 01262,462,5,0,0,31,41,64,60,78,20,90,34,5,25,9
8600000US01264,01264,ZCTA5 01264,76,0,0,1,2,7,14,6,16,7,17,1,1,4,0
8600000US01266,01266,ZCTA5 01266,627,20,2,10,27,56,56,99,82,37,105,50,5,46,32
8600000US01267,01267,ZCTA5 01267,3428,30,32,25,104,124,260,253,513,335,553,188,118,575,318
8600000US01270,01270,ZCTA5 01270,431,21,19,34,26,63,87,61,72,5,16,0,0,10,17
8600000US01301,01301,ZCTA5 01301,8477,315,208,271,579,833,920,1368,766,634,742,283,167,800,591
8600000US01330,01330,ZCTA5 01330,804,23,11,35,63,92,146,120,110,18,38,25,20,77,26
8600000US01331,01331,ZCTA5 01331,5933,333,315,520,427,877,747,534,505,235,260,110,118,540,412
8600000US01337,01337,ZCTA5 01337,1313,37,74,63,103,170,166,150,143,120,83,44,23,90,47
8600000US01338,01338,ZCTA5 01338,95,7,0,14,17,0,13,4,6,5,17,0,0,12,0
8600000US01339,01339,ZCTA5 01339,586,40,46,24,60,41,72,60,71,38,16,33,11,50,24
8600000US01340,01340,ZCTA5 01340,770,45,26,43,40,72,151,77,60,17,97,9,10,73,50
8600000US01341,01341,ZCTA5 01341,861,22,19,34,85,88,134,151,88,71,68,6,18,50,27
8600000US01342,01342,ZCTA5 01342,793,0,48,11,14,16,50,154,145,118,113,0,21,67,36
8600000US01343,01343,ZCTA5 01343,18,0,2,0,0,8,2,2,0,0,0,0,2,2,0
8600000US01344,01344,ZCTA5 01344,791,60,47,50,46,120,77,97,76,60,20,18,4,61,55
8600000US01346,01346,ZCTA5 01346,213,7,10,13,46,30,17,10,25,19,11,7,0,14,4
8600000US01347,01347,ZCTA5 01347,76,0,7,0,14,0,25,17,0,6,0,7,0,0,0
8600000US01349,01349,ZCTA5 01349,617,0,11,14,45,98,104,148,104,10,3,4,0,51,25
8600000US01350,01350,ZCTA5 01350,30,0,1,3,0,7,8,3,2,0,0,0,0,2,4
8600000US01351,01351,ZCTA5 01351,1154,19,55,48,124,144,94,303,140,39,40,18,0,121,9
8600000US01354,01354,ZCTA5 01354,879,38,24,54,74,69,101,215,59,53,40,18,42,49,43
8600000US01355,01355,ZCTA5 01355,400,23,33,16,49,27,60,44,38,51,18,0,3,7,31
8600000US01360,01360,ZCTA5 01360,1503,23,60,44,218,127,287,247,110,117,48,55,11,84,72
8600000US01364,01364,ZCTA5 01364,3122,206,56,228,287,416,330,563,336,94,53,41,8,274,230
8600000US01366,01366,ZCTA5 01366,534,20,26,19,55,66,64,75,50,6,31,4,6,66,46
8600000US01367,01367,ZCTA5 01367,257,2,10,12,18,23,44,41,31,16,11,3,2,21,23
8600000US01368,01368,ZCTA5 01368,603,52,32,46,88,111,61,42,52,23,58,3,4,19,12
8600000US01370,01370,ZCTA5 01370,1898,46,73,70,164,151,236,260,286,133,111,65,58,176,69
8600000US01373,01373,ZCTA5 01373,2042,38,26,79,72,174,214,307,517,233,151,26,26,73,106
8600000US01375,01375,ZCTA5 01375,2294,97,67,13,167,190,193,383,315,408,92,112,0,226,31
8600000US01376,01376,ZCTA5 01376,2121,67,44,102,333,269,291,221,164,139,73,125,26,151,116
8600000US01378,01378,ZCTA5 01378,319,12,31,18,29,24,37,39,46,17,15,18,2,19,12
8600000US01379,01379,ZCTA5 01379,354,11,17,15,32,23,40,49,58,38,7,15,2,35,12
8600000US01420,01420,ZCTA5 01420,17699,819,767,1050,1749,2088,2711,1570,1398,720,927,518,355,1552,1475
8600000US01430,01430,ZCTA5 01430,2966,210,104,97,269,312,470,455,221,120,203,102,62,205,136
8600000US01431,01431,ZCTA5 01431,1610,136,104,164,181,188,175,138,180,40,62,34,51,87,70
8600000US01432,01432,ZCTA5 01432,4395,140,174,315,474,513,516,415,393,291,380,246,70,238,230
8600000US01434,01434,ZCTA5 01434,228,0,0,15,0,31,19,51,17,0,8,87,0,0,0
8600000US01436,01436,ZCTA5 01436,1714,147,107,48,180,145,353,261,159,50,13,17,0,211,23
8600000US01438,01438,ZCTA5 01438,282,0,0,0,19,198,0,12,52,0,0,1,0,0,0
8600000US01440,01440,ZCTA5 01440,9099,407,495,440,814,1041,1143,1342,680,320,352,213,138,1076,638
8600000US01450,01450,ZCTA5 01450,5176,124,179,194,514,283,690,977,763,449,430,118,48,244,163
8600000US01451,01451,ZCTA5 01451,1977,0,6,59,93,242,322,358,290,184,207,28,19,116,53
8600000US01452,01452,ZCTA5 01452,2359,81,213,218,256,325,281,294,259,93,79,40,21,150,49
8600000US01453,01453,ZCTA5 01453,19903,493,1063,887,2303,2029,3461,2373,2083,887,1166,387,167,1319,1285
8600000US01460,01460,ZCTA5 01460,4662,58,106,266,437,600,797,578,569,387,385,143,29,154,153
8600000US01462,01462,ZCTA5 01462,5308,324,192,218,357,803,743,881,440,384,261,69,44,240,352
8600000US01463,01463,ZCTA5 01463,5920,213,450,460,520,551,935,673,626,302,347,74,52,413,304
8600000US01464,01464,ZCTA5 01464,2850,87,373,126,281,383,585,323,149,29,115,13,45,168,173
8600000US01467,01467,ZCTA5 01467,167,0,0,12,31,35,10,29,0,10,9,0,0,31,0
8600000US01468,01468,ZCTA5 01468,2449,101,120,79,145,484,415,170,176,109,127,17,24,307,175
8600000US01469,01469,ZCTA5 01469,3816,168,207,251,407,703,451,336,404,184,256,114,36,191,108
8600000US01473,01473,ZCTA5 01473,3984,134,93,230,245,746,433,555,423,294,211,40,55,273,252
8600000US01474,01474,ZCTA5 01474,939,22,25,66,42,141,136,153,157,26,6,32,0,71,62
8600000US01475,01475,ZCTA5 01475,5310,239,419,379,541,601,688,622,333,274,225,154,0,508,327
8600000US01501,01501,ZCTA5 01501,7983,179,277,400,698,1051,1413,1026,944,493,481,165,52,425,379
8600000US01503,01503,ZCTA5 01503,1665,59,47,93,164,119,266,297,230,141,78,18,25,74,54
8600000US01504,01504,ZCTA5 01504,5317,135,231,290,792,559,709,560,481,381,192,105,41,567,274
8600000US01505,01505,ZCTA5 01505,2298,67,53,81,180,189,396,377,242,168,231,16,33,92,173
8600000US01506,01506,ZCTA5 01506,1645,40,75,102,212,303,206,169,219,36,0,9,25,123,126
8600000US01507,01507,ZCTA5 01507,6523,321,247,289,665,822,1297,703,376,240,296,244,45,490,488
8600000US01510,01510,ZCTA5 01510,7306,244,270,401,710,587,1139,919,1139,356,193,34,138,592,584
8600000US01515,01515,ZCTA5 01515,1149,50,30,67,115,147,250,171,76,49,41,11,4,95,43
8600000US01516,01516,ZCTA5 01516,4611,234,160,449,539,500,912,504,446,124,142,52,18,243,288
8600000US01518,01518,ZCTA5 01518,1473,17,17,113,112,183,228,135,294,85,56,14,0,97,122
8600000US01519,01519,ZCTA5 01519,3396,44,183,230,225,385,375,452,457,372,237,65,16,241,114
8600000US01520,01520,ZCTA5 01520,7627,171,192,298,688,930,1151,1256,935,556,577,179,20,293,381
8600000US01521,01521,ZCTA5 01521,1262,79,22,104,154,183,154,133,157,23,66,19,11,89,68
8600000US01522,01522,ZCTA5 01522,1621,40,73,43,194,157,134,272,291,118,123,33,0,59,84
8600000US01523,01523,ZCTA5 01523,3327,167,39,205,187,267,735,541,412,154,186,106,18,198,112
8600000US01524,01524,ZCTA5 01524,3541,155,204,187,263,322,679,590,365,60,65,150,8,211,282
8600000US01525,01525,ZCTA5 01525,110,0,19,0,0,0,17,17,25,0,0,20,0,0,12
8600000US01527,01527,ZCTA5 01527,7030,296,193,327,720,763,730,993,808,236,465,40,182,692,585
8600000US01529,01529,ZCTA5 01529,1726,59,76,77,194,193,282,197,205,109,82,18,37,133,64
8600000US01531,01531,ZCTA5 01531,570,30,29,31,64,81,95,94,50,28,7,14,4,19,24
8600000US01532,01532,ZCTA5 01532,7129,260,125,276,598,549,1290,1190,905,648,409,65,57,496,261
8600000US01534,01534,ZCTA5 01534,3215,58,144,134,318,407,622,343,629,169,66,135,15,75,100
8600000US01535,01535,ZCTA5 01535,2428,136,95,135,223,490,231,305,307,83,77,31,14,141,160
8600000US01536,01536,ZCTA5 01536,3692,109,84,322,273,373,715,462,452,156,265,132,6,178,165
8600000US01537,01537,ZCTA5 01537,943,52,49,71,32,62,259,139,80,43,44,51,0,12,49
8600000US01540,01540,ZCTA5 01540,6003,288,224,437,498,823,884,786,540,257,67,149,42,385,623
8600000US01541,01541,ZCTA5 01541,1755,57,43,60,109,207,261,293,248,132,115,37,9,130,54
8600000US01542,01542,ZCTA5 01542,1179,31,27,158,105,150,223,109,142,62,0,37,17,65,53
8600000US01543,01543,ZCTA5 01543,4262,157,253,181,402,513,773,486,325,296,156,89,19,271,341
8600000US01545,01545,ZCTA5 01545,17505,119,224,783,1152,1970,2299,2153,2704,1757,1494,686,230,871,1063
8600000US01550,01550,ZCTA5 01550,7540,394,329,517,776,1225,968,637,762,319,210,126,58,625,594
8600000US01560,01560,ZCTA5 01560,2130,53,151,73,160,252,422,291,220,114,141,29,0,176,48
8600000US01561,01561,ZCTA5 01561,133,0,0,0,0,43,0,0,0,76,0,14,0,0,0
8600000US01562,01562,ZCTA5 01562,5727,226,177,224,853,489,1071,868,611,361,86,53,0,487,221
8600000US01564,01564,ZCTA5 01564,3650,141,197,158,400,292,602,365,538,296,204,115,32,156,154
8600000US01566,01566,ZCTA5 01566,2785,93,66,78,258,357,428,497,315,92,115,123,5,273,85
8600000US01568,01568,ZCTA5 01568,3812,92,68,313,346,578,544,546,484,282,247,63,11,152,86
8600000US01569,01569,ZCTA5 01569,7041,253,366,391,675,723,1336,766,879,361,242,227,100,424,298
8600000US01570,01570,ZCTA5 01570,7595,652,196,433,972,632,1149,804,791,210,338,195,103,641,479
8600000US01571,01571,ZCTA5 01571,5500,245,196,311,504,626,823,510,591,111,365,200,147,492,379
8600000US01581,01581,ZCTA5 01581,8883,194,156,231,701,646,1318,1144,1308,908,814,384,178,486,415
8600000US01583,01583,ZCTA5 01583,2651,65,42,176,204,249,344,381,462,97,160,58,46,197,170
8600000US01585,01585,ZCTA5 01585,2255,73,25,63,268,305,457,227,353,152,72,19,36,122,83
8600000US01588,01588,ZCTA5 01588,4802,217,149,326,436,428,921,658,468,263,194,77,111,219,335
8600000US01590,01590,ZCTA5 01590,4664,168,191,251,458,605,765,651,434,151,214,74,152,291,259
8600000US01602,01602,ZCTA5 01602,11920,250,310,500,883,1281,1416,1169,1465,1062,979,252,230,1290,833
8600000US01603,01603,ZCTA5 01603,8888,309,219,223,1011,1158,932,989,988,469,376,392,96,1055,671
8600000US01604,01604,ZCTA5 01604,16866,516,397,833,1638,1899,2432,1749,1682,972,1061,418,333,1956,980
8600000US01605,01605,ZCTA5 01605,11662,415,325,406,949,903,1201,1363,1240,954,819,429,146,1572,940
8600000US01606,01606,ZCTA5 01606,9827,207,379,345,544,1451,1408,1215,984,821,563,174,135,741,860
8600000US01607,01607,ZCTA5 01607,3900,18,208,244,306,463,716,518,264,169,63,197,95,459,180
8600000US01608,01608,ZCTA5 01608,1055,38,15,42,76,162,109,21,88,134,99,88,30,61,92
8600000US01609,01609,ZCTA5 01609,7836,270,152,370,515,524,797,1015,923,535,542,354,247,1004,588
8600000US01610,01610,ZCTA5 01610,8816,192,179,333,659,1141,973,773,962,354,444,239,259,1398,910
8600000US01611,01611,ZCTA5 01611,1325,75,70,44,159,181,288,146,59,67,29,0,5,156,46
8600000US01612,01612,ZCTA5 01612,2326,86,21,58,253,221,351,301,344,137,109,82,98,130,135
8600000US01701,01701,ZCTA5 01701,16779,448,439,600,1559,2063,2892,1549,2410,1419,1365,290,260,793,692
8600000US01702,01702,ZCTA5 01702,20326,470,449,535,1783,2587,3290,2179,2413,1388,1488,643,300,1548,1253
8600000US01718,01718,ZCTA5 01718,359,0,0,0,23,39,15,72,49,72,20,21,0,26,22
8600000US01719,01719,ZCTA5 01719,2893,60,37,140,240,263,539,238,380,268,487,35,81,56,69
8600000US01720,01720,ZCTA5 01720,11024,176,77,241,693,1182,1682,1515,2053,1155,1102,278,109,480,281
8600000US01721,01721,ZCTA5 01721,9503,137,144,677,769,893,1811,1323,1467,868,412,199,31,533,239
8600000US01730,01730,ZCTA5 01730,6446,45,112,83,294,538,1089,906,915,687,981,283,83,211,219
8600000US01731,01731,ZCTA5 01731,777,2,35,17,76,79,259,135,60,43,25,11,7,4,24
8600000US01740,01740,ZCTA5 01740,2347,25,0,76,206,263,488,320,313,234,185,55,3,97,82
8600000US01741,01741,ZCTA5 01741,2029,29,64,105,196,207,238,360,315,233,160,10,38,60,14
8600000US01742,01742,ZCTA5 01742,7023,67,135,103,610,784,822,970,1221,713,931,153,61,308,145
8600000US01745,01745,ZCTA5 01745,211,0,31,8,0,38,18,40,31,28,8,0,0,9,0
8600000US01746,01746,ZCTA5 01746,6811,99,211,298,849,788,1062,1044,924,556,284,239,7,323,127
8600000US01747,01747,ZCTA5 01747,2873,76,70,255,319,334,356,306,401,229,82,21,0,204,220
8600000US01748,01748,ZCTA5 01748,7722,283,154,304,706,1065,1274,1158,1090,511,543,119,104,215,196
8600000US01749,01749,ZCTA5 01749,10190,373,224,516,1024,966,1466,1717,1141,783,490,120,173,689,508
8600000US01752,01752,ZCTA5 01752,21257,681,929,1055,1788,2051,2797,2609,2202,1717,1694,469,214,2140,911
8600000US01754,01754,ZCTA5 01754,5714,240,190,159,759,750,940,676,515,433,304,117,42,360,229
8600000US01756,01756,ZCTA5 01756,3093,38,200,69,283,338,431,274,562,327,307,87,0,126,51
8600000US01757,01757,ZCTA5 01757,14330,508,299,775,1438,1807,1871,2138,2002,746,651,257,155,840,843
8600000US01760,01760,ZCTA5 01760,17866,133,234,446,1293,1676,3444,2920,3030,1547,1306,440,245,747,405
8600000US01770,01770,ZCTA5 01770,1882,0,42,49,146,114,409,197,372,205,135,73,19,94,27
8600000US01772,01772,ZCTA5 01772,4318,50,70,221,322,418,574,606,613,530,414,74,50,237,139
8600000US01773,01773,ZCTA5 01773,2026,13,37,55,96,232,297,374,448,159,184,13,0,57,61
8600000US01775,01775,ZCTA5 01775,3467,26,76,99,191,463,824,338,582,267,209,15,13,226,138
8600000US01776,01776,ZCTA5 01776,7944,0,62,197,800,845,1344,1055,1290,737,479,220,66,461,388
8600000US01778,01778,ZCTA5 01778,6219,61,41,117,486,542,1190,792,1163,561,757,172,93,181,63
8600000US01801,01801,ZCTA5 01801,21587,588,417,756,1870,2143,3308,2966,3009,1502,1455,511,256,1255,1551
8600000US01803,01803,ZCTA5 01803,12865,330,363,409,1006,1022,2161,1740,1617,971,1147,573,27,1025,474
8600000US01810,01810,ZCTA5 01810,15847,145,278,707,954,1435,2916,2622,2570,1196,1200,448,162,567,647
8600000US01821,01821,ZCTA5 01821,17306,394,880,922,1940,2144,2264,1999,1916,1165,1060,433,144,1226,819
8600000US01824,01824,ZCTA5 01824,13003,311,169,660,1038,1468,1964,2001,1778,1030,1088,335,109,565,487
8600000US01826,01826,ZCTA5 01826,15943,700,627,1174,1990,1581,2003,1625,1371,709,1381,482,152,1285,863
8600000US01827,01827,ZCTA5 01827,1727,33,40,108,206,255,298,218,132,170,103,40,6,75,43
8600000US01830,01830,ZCTA5 01830,12717,620,601,665,1092,1510,1772,1355,1221,643,843,350,146,986,913
8600000US01832,01832,ZCTA5 01832,11022,379,397,621,1280,1006,1674,1173,1453,574,763,213,82,828,579
8600000US01833,01833,ZCTA5 01833,4321,123,171,175,367,658,701,596,500,301,303,64,19,144,199
8600000US01834,01834,ZCTA5 01834,3258,92,165,174,223,350,438,503,388,197,62,254,50,190,172
8600000US01835,01835,ZCTA5 01835,6961,311,260,355,688,930,1104,889,576,330,303,202,72,599,342
8600000US01840,01840,ZCTA5 01840,1723,82,132,57,180,163,157,163,155,51,151,6,63,226,137
8600000US01841,01841,ZCTA5 01841,20481,1447,1824,1257,2147,1327,2278,1070,2225,381,1252,681,222,2324,2046
8600000US01843,01843,ZCTA5 01843,11677,870,686,554,1189,883,1398,1248,941,655,753,140,111,1340,909
8600000US01844,01844,ZCTA5 01844,25662,1106,1466,1651,2665,2548,3661,2780,2659,1233,1472,563,266,1683,1909
8600000US01845,01845,ZCTA5 01845,14517,319,604,600,990,1323,2493,1861,2130,1010,918,330,219,823,897
8600000US01850,01850,ZCTA5 01850,7367,275,327,194,819,684,1114,509,586,286,995,76,67,960,475
8600000US01851,01851,ZCTA5 01851,14041,653,957,384,1641,1047,1546,1023,1626,643,1699,302,197,1355,968
8600000US01852,01852,ZCTA5 01852,16015,762,1059,852,1290,1335,1920,1216,1647,888,1688,415,175,1354,1414
8600000US01854,01854,ZCTA5 01854,13221,400,357,542,1262,1236,1406,1314,1199,522,1849,362,206,1559,1007
8600000US01860,01860,ZCTA5 01860,3437,54,190,160,240,604,723,185,336,100,169,98,162,290,126
8600000US01862,01862,ZCTA5 01862,5344,81,287,288,639,675,776,557,378,299,389,270,117,260,328
8600000US01863,01863,ZCTA5 01863,4191,73,169,131,414,527,650,393,516,269,380,138,33,230,268
8600000US01864,01864,ZCTA5 01864,8104,214,293,411,799,664,1498,1091,1083,549,393,255,85,351,418
8600000US01867,01867,ZCTA5 01867,12521,163,223,468,1476,1262,1887,1879,1919,936,631,305,93,772,507
8600000US01876,01876,ZCTA5 01876,15651,343,612,1079,1689,2276,2222,1768,1777,808,989,330,169,541,1048
8600000US01879,01879,ZCTA5 01879,6854,139,384,218,780,801,1308,643,900,472,327,113,77,470,222
8600000US01880,01880,ZCTA5 01880,14283,229,295,712,1337,1466,2615,1670,2318,1044,798,242,185,790,582
8600000US01886,01886,ZCTA5 01886,11625,157,147,485,692,1366,1937,1533,1949,1311,990,236,86,525,211
8600000US01887,01887,ZCTA5 01887,12455,330,280,635,988,1776,2040,1718,1381,909,682,339,82,692,603
8600000US01890,01890,ZCTA5 01890,10274,101,133,221,617,1052,1786,1804,1728,958,1064,223,116,361,110
8600000US01901,01901,ZCTA5 01901,732,22,71,22,25,47,128,68,90,19,26,42,0,88,84
8600000US01902,01902,ZCTA5 01902,21214,1094,1047,881,2534,1721,3106,1671,1865,1008,1057,634,314,2384,1898
8600000US01904,01904,ZCTA5 01904,9400,306,325,535,1040,1193,1388,725,999,484,540,346,64,754,701
8600000US01905,01905,ZCTA5 01905,11649,584,480,654,1236,927,2008,734,1185,298,503,425,152,1382,1081
8600000US01906,01906,ZCTA5 01906,14418,435,748,916,1511,1223,2446,1607,1444,602,968,569,103,876,970
8600000US01907,01907,ZCTA5 01907,6709,64,103,347,763,627,928,971,924,498,519,334,67,338,226
8600000US01908,01908,ZCTA5 01908,1879,10,121,67,292,224,315,142,226,71,154,72,0,135,50
8600000US01913,01913,ZCTA5 01913,8733,259,262,479,767,849,1253,1193,929,437,1005,181,114,548,457
8600000US01915,01915,ZCTA5 01915,20500,396,468,1034,1708,1694,2960,3565,2453,1270,1291,637,332,1570,1122
8600000US01921,01921,ZCTA5 01921,3773,186,193,92,288,258,536,621,535,215,394,122,114,144,75
8600000US01922,01922,ZCTA5 01922,1465,26,17,20,39,184,379,160,156,121,66,14,30,184,69
8600000US01923,01923,ZCTA5 01923,13486,257,379,648,1373,1321,2174,1672,1693,911,784,402,244,913,715
8600000US01929,01929,ZCTA5 01929,1639,0,46,60,184,184,311,301,198,130,106,37,12,30,40
8600000US01930,01930,ZCTA5 01930,13979,323,445,934,1162,1309,1675,1909,1789,980,1024,687,152,942,648
8600000US01937,01937,ZCTA5 01937,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0
8600000US01938,01938,ZCTA5 01938,6725,170,185,504,700,791,870,846,884,390,486,127,58,413,301
8600000US01940,01940,ZCTA5 01940,6206,141,132,257,504,615,993,831,855,533,292,329,122,268,334
8600000US01944,01944,ZCTA5 01944,2292,31,83,153,258,289,357,197,396,266,59,0,63,121,19
8600000US01945,01945,ZCTA5 01945,8812,102,265,344,732,753,1599,1299,1309,689,655,384,124,372,185
8600000US01949,01949,ZCTA5 01949,4030,81,108,250,370,364,537,668,581,204,279,102,172,117,197
8600000US01950,01950,ZCTA5 01950,8236,156,139,626,716,992,1310,1191,1019,535,536,304,24,324,364
8600000US01951,01951,ZCTA5 01951,1791,13,50,80,140,126,224,555,301,18,105,17,31,50,81
8600000US01952,01952,ZCTA5 01952,4087,174,116,183,383,503,539,398,392,310,220,153,21,407,288
8600000US01960,01960,ZCTA5 01960,26053,1011,779,1644,2190,2536,3637,2630,2807,2235,1677,611,363,1976,1957
8600000US01966,01966,ZCTA5 01966,3128,108,126,160,182,381,390,404,488,157,379,119,24,102,108
8600000US01969,01969,ZCTA5 01969,3073,110,112,151,409,389,472,285,357,156,171,0,75,230,156
8600000US01970,01970,ZCTA5 01970,21666,502,538,726,2064,2268,3718,2824,2281,1117,1312,727,274,1906,1409
8600000US01982,01982,ZCTA5 01982,3326,99,57,118,333,267,524,421,467,189,357,118,68,138,170
8600000US01983,01983,ZCTA5 01983,2884,31,96,225,356,177,518,349,297,312,175,103,113,37,95
8600000US01984,01984,ZCTA5 01984,1932,35,20,82,129,211,272,188,190,235,197,64,27,149,133
8600000US01985,01985,ZCTA5 01985,2151,27,91,66,458,255,292,253,361,153,79,7,36,46,27
8600000US02019,02019,ZCTA5 02019,9405,302,352,457,1291,953,1091,1200,1308,660,224,70,68,621,808
8600000US02021,02021,ZCTA5 02021,11305,181,231,323,1172,1444,2187,1543,1595,569,793,212,139,509,407
8600000US02025,02025,ZCTA5 02025,3430,86,30,159,267,329,725,341,572,253,334,114,0,147,73
8600000US02026,02026,ZCTA5 02026,12328,306,313,567,1021,1366,2177,1327,2051,897,879,233,151,581,459
8600000US02030,02030,ZCTA5 02030,2481,31,11,145,175,314,554,345,394,175,127,27,62,45,76
8600000US02032,02032,ZCTA5 02032,2268,25,54,83,125,204,485,228,213,261,297,48,18,109,118
8600000US02035,02035,ZCTA5 02035,8594,184,323,148,1039,803,1481,1156,1032,421,498,148,284,569,508
8600000US02038,02038,ZCTA5 02038,15730,455,352,676,1359,2377,2715,2022,2297,936,645,278,104,984,530
8600000US02043,02043,ZCTA5 02043,9588,74,223,539,767,1148,1573,1187,1299,772,948,200,199,232,427
8600000US02045,02045,ZCTA5 02045,5548,162,273,494,453,480,773,644,535,282,402,287,26,458,279
8600000US02047,02047,ZCTA5 02047,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0
8600000US02048,02048,ZCTA5 02048,12866,264,381,740,586,1524,2548,1904,1273,858,828,417,159,730,654
8600000US02050,02050,ZCTA5 02050,12690,462,525,630,1301,1325,1862,1263,1770,849,1078,256,122,729,518
8600000US02052,02052,ZCTA5 02052,5366,111,98,162,500,649,1253,843,697,220,333,75,61,198,166
8600000US02053,02053,ZCTA5 02053,7102,76,121,194,1048,1057,1088,766,898,579,323,108,110,551,183
8600000US02054,02054,ZCTA5 02054,3983,166,122,142,236,341,796,509,521,279,332,131,63,316,29
8600000US02056,02056,ZCTA5 02056,4381,50,122,188,523,441,903,574,509,270,273,75,38,249,166
8600000US02061,02061,ZCTA5 02061,4757,116,156,488,440,400,859,573,394,331,336,113,47,298,206
8600000US02062,02062,ZCTA5 02062,15166,264,514,471,1267,2033,2649,1679,1908,861,1085,315,289,1132,699
8600000US02066,02066,ZCTA5 02066,8163,226,276,292,827,624,1376,1222,1066,552,655,122,124,512,289
8600000US02067,02067,ZCTA5 02067,8698,102,150,340,768,807,1470,1529,1298,621,843,250,28,221,271
8600000US02071,02071,ZCTA5 02071,520,16,33,0,126,13,48,62,34,35,35,73,20,25,0
8600000US02072,02072,ZCTA5 02072,14477,396,846,762,1411,1519,2197,1466,1890,847,696,342,165,1103,837
8600000US02081,02081,ZCTA5 02081,9333,202,119,412,972,1085,1803,890,1290,427,731,185,111,618,488
8600000US02090,02090,ZCTA5 02090,7024,127,173,120,636,923,1236,1068,1285,535,516,111,16,135,143
8600000US02093,02093,ZCTA5 02093,5674,82,227,310,481,744,870,843,659,262,478,175,31,328,184
8600000US02108,02108,ZCTA5 02108,2170,87,17,65,169,96,209,326,469,276,285,26,10,66,69
8600000US02109,02109,ZCTA5 02109,2556,33,51,61,108,114,288,236,623,575,242,71,19,32,103
8600000US02110,02110,ZCTA5 02110,1174,0,14,0,54,74,179,187,240,176,134,10,0,0,106
8600000US02111,02111,ZCTA5 02111,3355,11,13,11,228,117,376,295,497,450,577,233,101,345,101
8600000US02113,02113,ZCTA5 02113,5627,86,80,93,170,401,709,703,1397,1042,435,155,34,81,241
8600000US02114,02114,ZCTA5 02114,8175,119,115,98,544,767,725,1330,1850,1420,562,185,21,138,301
8600000US02115,02115,ZCTA5 02115,13007,222,201,104,536,652,1164,1226,2292,1286,1144,754,389,1546,1491
8600000US02116,02116,ZCTA5 02116,13348,97,212,142,429,655,1511,1919,2904,2250,1372,525,234,602,496
8600000US02118,02118,ZCTA5 02118,14093,160,286,285,513,671,1938,1918,3124,1917,1435,445,206,609,586
8600000US02119,02119,ZCTA5 02119,12145,211,210,280,657,859,2018,1169,1741,650,1074,268,197,1596,1215
8600000US02120,02120,ZCTA5 02120,6663,174,185,210,432,453,505,732,1008,460,855,380,100,489,680
8600000US02121,02121,ZCTA5 02121,11353,203,608,505,807,651,1869,1216,1689,290,619,461,262,1331,842
8600000US02122,02122,ZCTA5 02122,12787,444,613,614,1314,1411,1826,1017,1722,578,1047,300,263,1008,630
8600000US02124,02124,ZCTA5 02124,25712,1142,1158,1393,2930,1766,3368,2561,2966,1324,1405,666,408,2769,1856
